Timestamp,CenterDistance,RelHeading
1573489040.1333,0.01138943554956065,0.13593823001309005
1573489040.2,0.01301644754766372,0.09068426581529486
1573489040.2667,0.015425975594304545,0.05788805989921703
1573489040.3333,0.015893635033074893,0.04503024506116582
1573489040.4,0.01700493571717676,0.042482272741317856
1573489040.4667,0.016407328527367024,0.028292176710214178
1573489040.5333,0.018423887462170663,0.006139361963959265
1573489040.6,0.018515427930306222,-0.02846875290467481
1573489040.6667,0.017596408242706335,-0.07364388750489043
1573489040.7333,0.01411862454248794,-0.10659821395892395
1573489040.8,0.00212012596781172,-0.048179707486260236
1573489040.8667,0.00903919553246843,0.003053462713592512
1573489040.9333,0.016234568725454646,0.03155148491539687
1573489041.0,0.020522281087856142,-0.013949829142968289
1573489041.0667,0.025299173116684698,-0.015990715872871156
1573489041.1333,0.027008574843407213,0.0007699998478225785
1573489041.2,0.02871797657013017,0.01779096956023698
1573489041.2667,0.027008574843407213,0.0349870679997302
1573489041.3333,0.02871797657013017,0.052584112785261344
1573489041.4,0.032136780023575645,0.0736465059781224
1573489041.4667,0.030427378296852686,0.09586661266509046
1573489041.5333,0.02871797657013017,0.11814454141853784
1573489041.6,0.021880369663239224,0.13927935208942732
1573489041.6666,0.006495754122734815,0.1523087191131485
1573489041.7333,0.003760656237601606,0.16464233003123077
1573489041.8,0.025982878684996963,0.16590984364412953
1573489041.8666,0.036239289045333384,0.16622384328943407
1573489041.9333,0.04307689595222389,0.168130877249544
1573489042.0,0.049914502859114834,0.17203703611583945
1573489042.0666,0.05504270803928327,0.17882222100521283
1573489042.1333,0.061880314946174214,0.18787394330490836
1573489042.2,0.06871792185306516,0.19890958105036138
1573489042.2666,0.07726493048667862,0.21168699770459454
1573489042.3333,0.0875213408470146,0.2248080968956037
1573489042.4,0.09777775120735102,0.23843258416498994
1573489042.4666,0.10803416156768744,0.22381346458339227
1573489042.5333,0.11829057192802386,0.13496879818733398
1573489042.6,0.12683758056163733,0.12885622807266353
1573489042.6666,0.13367518746852827,0.13428287369252326
1573489042.7333,0.1439315978288647,0.13603934314659963
1573489042.8,0.14905980300903268,0.13776472984309351
1573489042.8666,0.15589740991592363,0.14026929673521574
1573489042.9333,0.16102561509609162,0.1431486361060561
1573489043.0,0.16786322200298257,0.14676620700055465
1573489043.0666,0.1747008289098735,0.15129602373476317
1573489043.1333,0.18153843581676402,0.15750074356467605
1573489043.8,0.18153848648071302,-2.9497785880231384
1573489043.8666,0.17299147784709956,-2.942398714417919
1573489043.9333,0.16273506748676358,-2.936764254883986
1573489044.0,0.15247865712642716,-2.9324828557968923
1573489044.0666,0.14051284503936778,-2.93064110202374
1573489044.1333,0.13367523813247684,-2.9297722545032716
1573489044.2,0.13025643467903178,-2.9301410266150136
1573489044.2666,0.13025643467903178,-2.9319513509685837
1573489044.3333,0.1251282294988638,-2.9361189456108963
1573489044.4,0.11829062259197284,-2.9433969370171704
1573489044.4666,0.1114530156850819,-2.9542580635232483
1573489044.5333,0.10433705070048757,-2.9536442413723605
1573489044.6,0.0969224110391274,-2.912879615329449
1573489044.6666,0.08521595273674114,-2.8682703420495606
1573489044.7333,0.07308021432907644,-2.8131884011386394
1573489044.8,0.06337116577979252,-2.7779355622257893
1573489044.8666,0.06572251890365391,-2.7846796633408935
1573489044.9333,0.06640630657999189,-2.7920061822266526
1573489045.0,0.06870528183493356,-2.770040222468767
1573489045.0666,0.06934234365705173,-2.6725109303750907
1573489045.1333,0.07158808890539511,-2.5741969531934985
1573489045.2,0.07270024202296868,-2.4876270890733023
1573489045.2666,0.07490290811348374,-2.493894860141263
1573489045.3333,0.07545456872395485,-2.5008621845807406
1573489045.4,0.07760242582290913,-2.5069763224435664
1573489045.4666,0.051465820046903796,-2.45963731811012
1573489045.5333,0.02428939085098498,-2.409360404528111
1573489045.6,0.0054697132933701695,-2.362535225899037
1573489045.6666,0.03606268910769188,-2.312440851318146
1573489045.7333,0.17916701422115344,-0.5543204400493085
1573489045.8,0.15230651042213955,-0.6099968185273135
1573489045.8666,0.1360766451121243,-0.6280041098184909
1573489045.9333,0.13229871690664724,-0.6154171009761263
1573489046.0,0.12752908970238674,-0.6003602864089055
1573489046.0666,0.12530954971883657,-0.6001211918052914
1573489046.1333,0.12206689510682125,-0.5773084543094322
1573489046.2,0.12206689510682125,-0.4688247503249855
1573489046.2666,0.12206689510682125,-0.4223821995768788
1573489046.3333,0.12109642908703709,-0.4165424960060483
1573489046.4,0.12109642908703709,-0.4131308700110558
1573489046.4666,0.12012262122002149,-0.4073044208710733
1573489046.5333,0.119145506127154,-0.36880151359638735
1573489046.6,0.11816506739498474,-0.26049642246320276
1573489046.6666,0.11560042800184414,-0.14326644567151467
1573489046.7333,0.11434115863896335,-0.047799801043136775
1573489046.8,0.11162287874449327,-0.03562396019401876
1573489046.8666,0.109826385306883,-0.051424422598191265
1573489046.9333,0.10691551058738402,-0.0724286087383746
1573489047.0,0.10262220766802499,-0.08842629956224135
1573489047.0666,0.09993080267011772,-0.13049038608492497
1573489047.1333,0.09331267149025366,-0.16891744285407337
1573489047.2,0.08371510440488851,-0.2271039712662416
1573489047.2666,0.07269906753251441,-0.2805660738616437
1573489047.3333,0.055720511260700815,-0.3187647883756665
1573489047.4,0.047827202974377356,-0.22497538279371493
1573489047.4666,0.03946260840351487,-0.20186710112292555
1573489047.5333,0.032764317463953516,-0.18554469651208572
1573489047.6,0.03042204192100123,-0.177941085861493
1573489047.6666,0.029414109292038804,-0.1407307175722011
1573489047.7333,0.028721663145463622,-0.023665673631018794
1573489047.8,0.028369295330364475,0.007552797013480711
1573489047.8666,0.028721663145463622,0.010563144067900378
1573489047.9333,0.02673603068151982,0.004262117776523167
1573489048.0,0.02619159258278478,-0.015168382299939491
1573489048.0666,0.026742818590059725,-0.050510029263964154
1573489048.1333,0.023971845589636886,-0.10493576511782045
1573489048.2,0.020769473239120817,-0.15617039580938938
1573489048.2666,0.014017117261886175,-0.16015420173338252
1573489048.3333,0.005470108628272713,-0.15630554834662622
1573489048.4,0.0013674982786182344,-0.15317848800839878
1573489048.4666,0.006495703458786223,-0.15106412918568754
1573489048.5333,0.01333331036567717,-0.1506596542273801
1573489048.6,0.016752113819122644,-0.1540284889541927
1573489048.6666,0.018461515545845603,-0.15909052681127656
1573489048.7333,0.018461515545845603,-0.16648853332216215
1573489048.8,0.015042712092400129,-0.17791794966924396
1573489048.8666,0.011623908638954655,-0.19217099207498697
1573489048.9333,0.01333331036567717,-0.14953671216324402
1573489049.0,0.015042712092400129,-0.06631871705383839
1573489049.0666,0.018461515545845603,0.01788095532999525
1573489049.1333,0.02358972072601359,0.10755739929079412
1573489049.2,0.02358972072601359,0.1237249006990191
1573489049.2666,0.02358972072601359,0.12290875454137763
1573489049.3333,0.020170917272568117,0.12613364585606693
1573489049.4,0.018461515545845603,0.12960294565385413
1573489049.4666,0.011623908638954655,0.18354928913794982
1573489049.5333,0.004786301732063708,0.2880565123794292
1573489049.6,0.0013674982786182344,0.2916062158997643
1573489049.6666,0.0013674982786182344,0.2953235408488244
1573489049.7333,0.0013674982786182344,0.2978445896792666
1573489049.8,0.0013674982786182344,0.3281795138614774
1573489049.8666,0.003076900005340749,0.3768685912161811
1573489049.9333,0.008205105185509182,0.3773179961138709
1573489050.0,0.004786301732063708,0.37848044569819095
1573489050.0666,0.0003419034481047245,0.3790096696888935
1573489050.1333,0.005470108628272713,0.37923436595848536
1573489050.2,0.01572651898860869,0.37944977205021596
1573489050.2666,0.02598292934894511,0.3800551353925457
1573489050.3333,0.039658143162727005,0.3809668993640738
1573489050.4,0.05675216042995393,0.38288699339632815
1573489050.4666,0.07042737424373627,0.3865340921001688
1573489050.5333,0.08581198978424068,0.3907049508770164
1573489050.6,0.10632481050491308,0.394991119697095
1573489050.6666,0.1251282294988634,0.3994280773141474
1573489050.7333,0.14393164849281284,0.40371659685893
1573489050.8,0.1655006579851541,0.37906134587330526
1573489050.8666,0.17536256735306083,0.3344106297310959
1573489050.9333,0.18504090493298114,0.28120135342256913
